,year,agency_code,county,career_cluster,num_concentrators
26933,2022,36B000,Charter,HOSP,17
26934,2022,36C000,Charter,AAVC,1
26935,2022,370312,Gates,AGNR,20
26936,2022,370312,Gates,HLTH,13
26937,2022,370312,Gates,HOSP,2
26938,2022,370312,Gates,HUMA,10
26939,2022,370312,Gates,INFO,7
26940,2022,370312,Gates,MANU,3
26941,2022,370312,Gates,STEM,19
26942,2022,370LEA,,AGNR,20
26943,2022,370LEA,,HLTH,13
26944,2022,370LEA,,HOSP,2
26945,2022,370LEA,,HUMA,10
26946,2022,370LEA,,INFO,7
26947,2022,370LEA,,MANU,3
26948,2022,370LEA,,STEM,19
26949,2022,380308,Graham,ARCH,6
26950,2022,380308,Graham,BMA,16
26951,2022,380308,Graham,HLTH,8
26952,2022,380308,Graham,HOSP,4
26953,2022,380308,Graham,HUMA,1
26954,2022,380308,Graham,MANU,8
26955,2022,380308,Graham,TRAN,7
26956,2022,380LEA,,ARCH,6
26957,2022,380LEA,,BMA,16
26958,2022,380LEA,,HLTH,8
26959,2022,380LEA,,HOSP,4
26960,2022,380LEA,,HUMA,1
26961,2022,380LEA,,MANU,8
26962,2022,380LEA,,TRAN,7
26963,2022,390321,Granville,ARCH,1
26964,2022,390322,Granville,AGNR,44
26965,2022,390322,Granville,BMA,10
26966,2022,390322,Granville,HUMA,10
26967,2022,390322,Granville,LAW,1
26968,2022,390322,Granville,STEM,1
26969,2022,390324,Granville,AGNR,30
26970,2022,390324,Granville,ARCH,10
26971,2022,390324,Granville,BMA,6
26972,2022,390324,Granville,HLTH,3
26973,2022,390324,Granville,HUMA,5
26974,2022,390324,Granville,TRAN,5
26975,2022,390352,Granville,AGNR,18
26976,2022,390352,Granville,ARCH,21
26977,2022,390352,Granville,BMA,3
26978,2022,390352,Granville,HLTH,20
26979,2022,390352,Granville,LAW,1
26980,2022,390LEA,,AGNR,92
26981,2022,390LEA,,ARCH,32
26982,2022,390LEA,,BMA,19
26983,2022,390LEA,,HLTH,23
26984,2022,390LEA,,HUMA,15
26985,2022,390LEA,,LAW,2
26986,2022,390LEA,,STEM,1
26987,2022,390LEA,,TRAN,5
26988,2022,39A000,Charter,AAVC,8
26989,2022,400308,Greene,AAVC,1
26990,2022,400308,Greene,AGNR,16
26991,2022,400308,Greene,ARCH,7
26992,2022,400308,Greene,HLTH,18
26993,2022,400308,Greene,HOSP,16
26994,2022,400308,Greene,HUMA,6
26995,2022,400308,Greene,MANU,11
26996,2022,400308,Greene,TRAN,3
26997,2022,400315,Greene,BMA,6
26998,2022,400315,Greene,EDUC,1
26999,2022,400LEA,,AAVC,1
27000,2022,400LEA,,AGNR,16
27001,2022,400LEA,,ARCH,7
27002,2022,400LEA,,BMA,6
27003,2022,400LEA,,EDUC,1
27004,2022,400LEA,,HLTH,18
27005,2022,400LEA,,HOSP,16
27006,2022,400LEA,,HUMA,6
27007,2022,400LEA,,MANU,11
27008,2022,400LEA,,TRAN,3
27009,2022,410319,Guilford,AAVC,25
27010,2022,410319,Guilford,ARCH,5
27011,2022,410319,Guilford,BMA,13
27012,2022,410319,Guilford,HLTH,39
27013,2022,410319,Guilford,HOSP,7
27014,2022,410319,Guilford,HUMA,22
27015,2022,410319,Guilford,INFO,1
27016,2022,410319,Guilford,TRAN,30
27017,2022,410355,Guilford,AAVC,1
27018,2022,410355,Guilford,BMA,19
27019,2022,410355,Guilford,HLTH,67
27020,2022,410355,Guilford,HUMA,45
27021,2022,410355,Guilford,INFO,36
27022,2022,410355,Guilford,STEM,63
27023,2022,410355,Guilford,TRAN,8
27024,2022,410358,Guilford,AAVC,36
27025,2022,410358,Guilford,AGNR,10
27026,2022,410358,Guilford,ARCH,19
27027,2022,410358,Guilford,BMA,6
27028,2022,410358,Guilford,FINA,6
27029,2022,410358,Guilford,HLTH,17
27030,2022,410358,Guilford,HOSP,5
27031,2022,410358,Guilford,HUMA,1
27032,2022,410358,Guilford,INFO,16
27033,2022,410358,Guilford,MANU,1
27034,2022,410358,Guilford,STEM,17
27035,2022,410358,Guilford,TRAN,2
27036,2022,410391,Guilford,STEM,1
27037,2022,410394,Guilford,AAVC,2
27038,2022,410394,Guilford,AGNR,1
27039,2022,410394,Guilford,ARCH,9
27040,2022,410394,Guilford,BMA,6
27041,2022,410394,Guilford,HLTH,31
27042,2022,410394,Guilford,HOSP,12
27043,2022,410394,Guilford,HUMA,14
27044,2022,410394,Guilford,INFO,2
27045,2022,410394,Guilford,TRAN,2
27046,2022,410399,Guilford,BMA,2
27047,2022,410399,Guilford,HUMA,1
27048,2022,410399,Guilford,STEM,1
27049,2022,410401,Guilford,AAVC,1
27050,2022,410401,Guilford,BMA,1
27051,2022,410401,Guilford,HUMA,1
27052,2022,410401,Guilford,LAW,1
27053,2022,410406,Guilford,AAVC,22
27054,2022,410406,Guilford,ARCH,13
27055,2022,410406,Guilford,BMA,17
27056,2022,410406,Guilford,HLTH,1
27057,2022,410406,Guilford,HOSP,7
27058,2022,410406,Guilford,HUMA,9
27059,2022,410406,Guilford,INFO,20
27060,2022,410407,Guilford,INFO,4
27061,2022,410483,Guilford,BMA,33
27062,2022,410483,Guilford,INFO,22
27063,2022,410484,Guilford,BMA,23
27064,2022,410484,Guilford,HLTH,10
27065,2022,410484,Guilford,HUMA,5
27066,2022,410484,Guilford,INFO,6
27067,2022,410484,Guilford,MANU,2
27068,2022,410484,Guilford,STEM,36
27069,2022,410484,Guilford,TRAN,1
27070,2022,410489,Guilford,AAVC,17
27071,2022,410489,Guilford,ARCH,2
27072,2022,410489,Guilford,FINA,20
27073,2022,410489,Guilford,HLTH,25
27074,2022,410489,Guilford,HOSP,1
27075,2022,410489,Guilford,HUMA,13
27076,2022,410489,Guilford,INFO,7
27077,2022,410489,Guilford,LAW,28
27078,2022,410489,Guilford,MANU,3
27079,2022,410489,Guilford,STEM,17
27080,2022,410489,Guilford,TRAN,4
27081,2022,410490,Guilford,AAVC,23
27082,2022,410490,Guilford,BMA,1
27083,2022,410490,Guilford,HLTH,53
27084,2022,410490,Guilford,HUMA,2
27085,2022,410490,Guilford,INFO,6
27086,2022,410490,Guilford,MANU,1
27087,2022,410490,Guilford,STEM,52
27088,2022,410490,Guilford,TRAN,3
27089,2022,410508,Guilford,AAVC,26
27090,2022,410508,Guilford,ARCH,30
27091,2022,410508,Guilford,FINA,5
27092,2022,410508,Guilford,HLTH,5
27093,2022,410508,Guilford,HOSP,1
27094,2022,410508,Guilford,INFO,12
27095,2022,410508,Guilford,MANU,1
27096,2022,410508,Guilford,MRKT,7
27097,2022,410508,Guilford,TRAN,2
27098,2022,410529,Guilford,AAVC,16
27099,2022,410529,Guilford,BMA,17
27100,2022,410529,Guilford,HLTH,15
27101,2022,410529,Guilford,HOSP,24
27102,2022,410529,Guilford,HUMA,14
27103,2022,410529,Guilford,INFO,4
27104,2022,410529,Guilford,LAW,1
27105,2022,410529,Guilford,MANU,2
27106,2022,410529,Guilford,STEM,49
27107,2022,410529,Guilford,TRAN,1
27108,2022,410534,Guilford,HLTH,1
27109,2022,410544,Guilford,AAVC,3
27110,2022,410544,Guilford,BMA,26
27111,2022,410544,Guilford,HOSP,7
27112,2022,410544,Guilford,HUMA,36
27113,2022,410544,Guilford,INFO,14
27114,2022,410544,Guilford,MANU,1
27115,2022,410544,Guilford,MRKT,3
27116,2022,410544,Guilford,STEM,37
27117,2022,410544,Guilford,TRAN,2
27118,2022,410545,Guilford,BMA,7
27119,2022,410545,Guilford,HLTH,47
27120,2022,410545,Guilford,HUMA,6
27121,2022,410547,Guilford,AAVC,35
27122,2022,410547,Guilford,AGNR,61
27123,2022,410547,Guilford,ARCH,24
27124,2022,410547,Guilford,BMA,9
27125,2022,410547,Guilford,HLTH,29
27126,2022,410547,Guilford,HOSP,9
27127,2022,410547,Guilford,HUMA,16
27128,2022,410547,Guilford,MANU,1
27129,2022,410547,Guilford,STEM,31
27130,2022,410547,Guilford,TRAN,16
27131,2022,410556,Guilford,AAVC,17
27132,2022,410556,Guilford,AGNR,42
27133,2022,410556,Guilford,ARCH,8
27134,2022,410556,Guilford,HLTH,42
27135,2022,410556,Guilford,HOSP,7
27136,2022,410556,Guilford,HUMA,8
27137,2022,410556,Guilford,MANU,1
27138,2022,410556,Guilford,MRKT,1
27139,2022,410556,Guilford,STEM,24
27140,2022,410556,Guilford,TRAN,9
27141,2022,410562,Guilford,AAVC,78
27142,2022,410562,Guilford,ARCH,19
27143,2022,410562,Guilford,BMA,13
27144,2022,410562,Guilford,FINA,7
27145,2022,410562,Guilford,HLTH,35
27146,2022,410562,Guilford,HOSP,20
27147,2022,410562,Guilford,HUMA,15
27148,2022,410562,Guilford,INFO,13
27149,2022,410562,Guilford,STEM,29
27150,2022,410562,Guilford,TRAN,1
27151,2022,410579,Guilford,HLTH,35
27152,2022,410589,Guilford,AAVC,11
27153,2022,410589,Guilford,ARCH,3
27154,2022,410595,Guilford,AAVC,31
27155,2022,410595,Guilford,ARCH,3
27156,2022,410595,Guilford,BMA,18
27157,2022,410595,Guilford,HLTH,50
27158,2022,410595,Guilford,HOSP,1
27159,2022,410595,Guilford,INFO,9
27160,2022,410595,Guilford,MRKT,30
27161,2022,410595,Guilford,TRAN,17
27162,2022,410LEA,,AAVC,344
27163,2022,410LEA,,AGNR,114
27164,2022,410LEA,,ARCH,135
27165,2022,410LEA,,BMA,211
27166,2022,410LEA,,FINA,38
27167,2022,410LEA,,HLTH,502
27168,2022,410LEA,,HOSP,101
27169,2022,410LEA,,HUMA,208
27170,2022,410LEA,,INFO,172
27171,2022,410LEA,,LAW,30
27172,2022,410LEA,,MANU,13
27173,2022,410LEA,,MRKT,41
27174,2022,410LEA,,STEM,357
27175,2022,410LEA,,TRAN,98
27176,2022,41G000,Charter,BMA,1
27177,2022,420346,Halifax,AGNR,5
27178,2022,420346,Halifax,BMA,6
27179,2022,420346,Halifax,HUMA,7
27180,2022,420358,Halifax,AGNR,14
27181,2022,420358,Halifax,BMA,7
27182,2022,420358,Halifax,LAW,25
27183,2022,420358,Halifax,STEM,2
27184,2022,420LEA,,AGNR,19
27185,2022,420LEA,,BMA,13
27186,2022,420LEA,,HUMA,7
27187,2022,420LEA,,LAW,25
27188,2022,420LEA,,STEM,2
27189,2022,421316,Roanoke,AGNR,7
27190,2022,421316,Roanoke,ARCH,9
27191,2022,421316,Roanoke,HLTH,13
27192,2022,421316,Roanoke,HOSP,22
27193,2022,421316,Roanoke,LAW,43
27194,2022,421336,Roanoke,TRAN,1
27195,2022,421LEA,,AGNR,7
27196,2022,421LEA,,ARCH,9
27197,2022,421LEA,,HLTH,13
27198,2022,421LEA,,HOSP,22
27199,2022,421LEA,,LAW,43
27200,2022,421LEA,,TRAN,1
27201,2022,422310,Weldon,BMA,25
27202,2022,422315,Weldon,AAVC,4
27203,2022,422315,Weldon,BMA,21
27204,2022,422315,Weldon,HUMA,12
27205,2022,422LEA,,AAVC,4
27206,2022,422LEA,,BMA,46
27207,2022,422LEA,,HUMA,12
27208,2022,430341,Harnett,TRAN,1
27209,2022,430346,Harnett,AAVC,14
27210,2022,430346,Harnett,AGNR,22
27211,2022,430346,Harnett,ARCH,37
27212,2022,430346,Harnett,BMA,2
27213,2022,430346,Harnett,EDUC,7
27214,2022,430346,Harnett,HLTH,31
27215,2022,430346,Harnett,HOSP,1
27216,2022,430346,Harnett,HUMA,13
27217,2022,430346,Harnett,LAW,29
27218,2022,430346,Harnett,MANU,13
27219,2022,430346,Harnett,TRAN,12
27220,2022,430371,Harnett,AAVC,43
27221,2022,430371,Harnett,AGNR,16
27222,2022,430371,Harnett,ARCH,54
27223,2022,430371,Harnett,BMA,17
27224,2022,430371,Harnett,FINA,5
27225,2022,430371,Harnett,HLTH,25
27226,2022,430371,Harnett,HOSP,48
27227,2022,430371,Harnett,INFO,12
27228,2022,430371,Harnett,TRAN,13
27229,2022,430378,Harnett,AAVC,11
27230,2022,430378,Harnett,AGNR,82
27231,2022,430378,Harnett,ARCH,36
27232,2022,430378,Harnett,BMA,1
27233,2022,430378,Harnett,FINA,6
27234,2022,430378,Harnett,HLTH,36
27235,2022,430378,Harnett,HUMA,31
27236,2022,430378,Harnett,INFO,10
27237,2022,430378,Harnett,LAW,24
27238,2022,430384,Harnett,AAVC,6
27239,2022,430384,Harnett,AGNR,42
27240,2022,430384,Harnett,ARCH,29
27241,2022,430384,Harnett,FINA,12
27242,2022,430384,Harnett,HLTH,51
27243,2022,430384,Harnett,HUMA,13
27244,2022,430384,Harnett,INFO,6
27245,2022,430384,Harnett,LAW,20
27246,2022,430384,Harnett,MANU,23
27247,2022,430384,Harnett,TRAN,11
27248,2022,430LEA,,AAVC,74
27249,2022,430LEA,,AGNR,162
27250,2022,430LEA,,ARCH,156
27251,2022,430LEA,,BMA,20
27252,2022,430LEA,,EDUC,7
27253,2022,430LEA,,FINA,23
27254,2022,430LEA,,HLTH,143
27255,2022,430LEA,,HOSP,49
27256,2022,430LEA,,HUMA,57
27257,2022,430LEA,,INFO,28
27258,2022,430LEA,,LAW,73
27259,2022,430LEA,,MANU,36
27260,2022,430LEA,,TRAN,37
27261,2022,440326,Haywood,AAVC,3
27262,2022,440326,Haywood,AGNR,5
27263,2022,440326,Haywood,HLTH,1
27264,2022,440326,Haywood,HUMA,4
27265,2022,440326,Haywood,MANU,2
27266,2022,440378,Haywood,AAVC,7
27267,2022,440378,Haywood,AGNR,57
27268,2022,440378,Haywood,ARCH,3
27269,2022,440378,Haywood,HLTH,28
27270,2022,440378,Haywood,HOSP,9
27271,2022,440378,Haywood,INFO,3
27272,2022,440378,Haywood,LAW,1
27273,2022,440378,Haywood,MANU,52
27274,2022,440378,Haywood,MRKT,11
27275,2022,440378,Haywood,STEM,13
27276,2022,440378,Haywood,TRAN,12
27277,2022,440390,Haywood,AAVC,24
27278,2022,440390,Haywood,AGNR,21
27279,2022,440390,Haywood,ARCH,46
27280,2022,440390,Haywood,EDUC,1
27281,2022,440390,Haywood,HLTH,44
27282,2022,440390,Haywood,HOSP,14
27283,2022,440390,Haywood,HUMA,21
27284,2022,440390,Haywood,INFO,8
27285,2022,440390,Haywood,MANU,30
27286,2022,440390,Haywood,STEM,10
27287,2022,440390,Haywood,TRAN,1
27288,2022,440LEA,,AAVC,34
27289,2022,440LEA,,AGNR,83
27290,2022,440LEA,,ARCH,49
27291,2022,440LEA,,EDUC,1
27292,2022,440LEA,,HLTH,73
27293,2022,440LEA,,HOSP,23
27294,2022,440LEA,,HUMA,25
27295,2022,440LEA,,INFO,11
27296,2022,440LEA,,LAW,1
27297,2022,440LEA,,MANU,84
27298,2022,440LEA,,MRKT,11
27299,2022,440LEA,,STEM,23
27300,2022,440LEA,,TRAN,13
27301,2022,450316,Henderson,AAVC,22
27302,2022,450316,Henderson,AGNR,8
27303,2022,450316,Henderson,ARCH,32
27304,2022,450316,Henderson,BMA,13
27305,2022,450316,Henderson,EDUC,3
27306,2022,450316,Henderson,FINA,9
27307,2022,450316,Henderson,HLTH,13
27308,2022,450316,Henderson,HOSP,9
27309,2022,450316,Henderson,HUMA,18
27310,2022,450316,Henderson,LAW,1
27311,2022,450316,Henderson,MANU,1
27312,2022,450316,Henderson,MRKT,5
27313,2022,450316,Henderson,STEM,5
27314,2022,450316,Henderson,TRAN,1
27315,2022,450334,Henderson,AAVC,16
27316,2022,450334,Henderson,ARCH,8
27317,2022,450334,Henderson,HLTH,12
27318,2022,450334,Henderson,HUMA,9
27319,2022,450334,Henderson,MANU,12
27320,2022,450334,Henderson,TRAN,1
27321,2022,450341,Henderson,AAVC,15
27322,2022,450341,Henderson,AGNR,4
27323,2022,450341,Henderson,ARCH,11
27324,2022,450341,Henderson,HLTH,19
27325,2022,450341,Henderson,HOSP,11
27326,2022,450341,Henderson,HUMA,28
27327,2022,450341,Henderson,MANU,22
27328,2022,450341,Henderson,TRAN,8
27329,2022,450343,Henderson,HOSP,6
27330,2022,450343,Henderson,LAW,2
27331,2022,450343,Henderson,MANU,7
27332,2022,450343,Henderson,TRAN,2
27333,2022,450352,Henderson,AAVC,8
27334,2022,450352,Henderson,AGNR,11
27335,2022,450352,Henderson,ARCH,53
27336,2022,450352,Henderson,FINA,20
27337,2022,450352,Henderson,HLTH,23
27338,2022,450352,Henderson,HOSP,9
27339,2022,450352,Henderson,HUMA,14
27340,2022,450352,Henderson,LAW,1
27341,2022,450352,Henderson,MANU,28
27342,2022,450352,Henderson,STEM,11
27343,2022,450352,Henderson,TRAN,4
27344,2022,450354,Henderson,BMA,4
27345,2022,450354,Henderson,HOSP,2
27346,2022,450354,Henderson,MANU,2
27347,2022,450354,Henderson,TRAN,1
27348,2022,450LEA,,AAVC,61
27349,2022,450LEA,,AGNR,23
27350,2022,450LEA,,ARCH,104
27351,2022,450LEA,,BMA,17
27352,2022,450LEA,,EDUC,3
27353,2022,450LEA,,FINA,29
27354,2022,450LEA,,HLTH,67
27355,2022,450LEA,,HOSP,37
27356,2022,450LEA,,HUMA,69
27357,2022,450LEA,,LAW,4
27358,2022,450LEA,,MANU,72
27359,2022,450LEA,,MRKT,5
27360,2022,450LEA,,STEM,16
27361,2022,450LEA,,TRAN,17
27362,2022,460320,Hertford,AAVC,13
27363,2022,460320,Hertford,AGNR,15
27364,2022,460320,Hertford,BMA,40
27365,2022,460320,Hertford,HLTH,33
27366,2022,460320,Hertford,HOSP,45
27367,2022,460320,Hertford,INFO,13
27368,2022,460320,Hertford,LAW,2
27369,2022,460320,Hertford,MANU,9
27370,2022,460322,Hertford,HLTH,1
27371,2022,460322,Hertford,LAW,5
27372,2022,460322,Hertford,MANU,3
27373,2022,460340,Hertford,BMA,14
27374,2022,460340,Hertford,HLTH,8
27375,2022,460340,Hertford,INFO,11
27376,2022,460LEA,,AAVC,13
27377,2022,460LEA,,AGNR,15
27378,2022,460LEA,,BMA,54
27379,2022,460LEA,,HLTH,42
27380,2022,460LEA,,HOSP,45
27381,2022,460LEA,,INFO,24
27382,2022,460LEA,,LAW,7
27383,2022,460LEA,,MANU,12
27384,2022,470312,Hoke,AAVC,10
27385,2022,470312,Hoke,AGNR,41
27386,2022,470312,Hoke,ARCH,2
27387,2022,470312,Hoke,BMA,6
27388,2022,470312,Hoke,HLTH,31
27389,2022,470312,Hoke,HOSP,8
27390,2022,470312,Hoke,HUMA,35
27391,2022,470312,Hoke,INFO,30
27392,2022,470312,Hoke,LAW,50
27393,2022,470312,Hoke,MANU,3
27394,2022,470312,Hoke,TRAN,22
27395,2022,470342,Hoke,INFO,1
27396,2022,470443,Hoke,MANU,1
27397,2022,470443,Hoke,TRAN,2
27398,2022,470LEA,,AAVC,10
27399,2022,470LEA,,AGNR,41
27400,2022,470LEA,,ARCH,2
27401,2022,470LEA,,BMA,6
27402,2022,470LEA,,HLTH,31
27403,2022,470LEA,,HOSP,8
27404,2022,470LEA,,HUMA,35
27405,2022,470LEA,,INFO,31
27406,2022,470LEA,,LAW,50
27407,2022,470LEA,,MANU,4
27408,2022,470LEA,,TRAN,24
27409,2022,480316,Hyde,STEM,5
27410,2022,480318,Hyde,AAVC,2
27411,2022,480318,Hyde,AGNR,7
27412,2022,480318,Hyde,HLTH,2
27413,2022,480318,Hyde,INFO,2
27414,2022,480LEA,,AAVC,2
27415,2022,480LEA,,AGNR,7
27416,2022,480LEA,,HLTH,2
27417,2022,480LEA,,INFO,2
27418,2022,480LEA,,STEM,5
27419,2022,490307,Iredell,AGNR,8
27420,2022,490307,Iredell,BMA,2
27421,2022,490307,Iredell,EDUC,1
27422,2022,490307,Iredell,HOSP,2
27423,2022,490307,Iredell,LAW,3
27424,2022,490307,Iredell,STEM,2
27425,2022,490310,Iredell,HLTH,3
27426,2022,490310,Iredell,HOSP,1
27427,2022,490310,Iredell,LAW,2
27428,2022,490310,Iredell,MANU,8
27429,2022,490310,Iredell,TRAN,3
27430,2022,490320,Iredell,AAVC,51
27431,2022,490320,Iredell,MANU,2
27432,2022,490333,Iredell,HLTH,1
27433,2022,490333,Iredell,HOSP,4
27434,2022,490335,Iredell,AGNR,35
27435,2022,490335,Iredell,ARCH,16
27436,2022,490335,Iredell,BMA,8
27437,2022,490335,Iredell,FINA,11
27438,2022,490335,Iredell,HLTH,19
27439,2022,490335,Iredell,HOSP,91
27440,2022,490335,Iredell,HUMA,21
27441,2022,490335,Iredell,INFO,12
27442,2022,490335,Iredell,LAW,5
27443,2022,490335,Iredell,MANU,9
27444,2022,490335,Iredell,STEM,6
27445,2022,490335,Iredell,TRAN,4
27446,2022,490346,Iredell,AAVC,8
27447,2022,490346,Iredell,AGNR,131
27448,2022,490346,Iredell,ARCH,8
27449,2022,490346,Iredell,HLTH,15
27450,2022,490346,Iredell,HOSP,4
27451,2022,490346,Iredell,HUMA,46
27452,2022,490346,Iredell,LAW,2
27453,2022,490346,Iredell,MANU,4
27454,2022,490346,Iredell,STEM,8
27455,2022,490346,Iredell,TRAN,4
27456,2022,490350,Iredell,AGNR,1
27457,2022,490350,Iredell,HLTH,1
27458,2022,490350,Iredell,HUMA,1
27459,2022,490350,Iredell,MANU,1
27460,2022,490354,Iredell,AAVC,1
27461,2022,490354,Iredell,AGNR,20
27462,2022,490354,Iredell,ARCH,27
27463,2022,490354,Iredell,BMA,51
27464,2022,490354,Iredell,FINA,1
27465,2022,490354,Iredell,HLTH,33
27466,2022,490354,Iredell,HOSP,17
27467,2022,490354,Iredell,HUMA,48
27468,2022,490354,Iredell,LAW,3
27469,2022,490354,Iredell,MANU,2
27470,2022,490354,Iredell,STEM,10
27471,2022,490354,Iredell,TRAN,4
27472,2022,490355,Iredell,BMA,6
27473,2022,490355,Iredell,HUMA,2
27474,2022,490355,Iredell,LAW,1
27475,2022,490355,Iredell,STEM,1
27476,2022,490362,Iredell,AAVC,8
27477,2022,490362,Iredell,AGNR,31
27478,2022,490362,Iredell,ARCH,18
27479,2022,490362,Iredell,BMA,3
27480,2022,490362,Iredell,FINA,6
27481,2022,490362,Iredell,HLTH,21
27482,2022,490362,Iredell,HOSP,19
27483,2022,490362,Iredell,HUMA,48
27484,2022,490362,Iredell,INFO,8
27485,2022,490362,Iredell,LAW,2
27486,2022,490362,Iredell,MANU,17
27487,2022,490362,Iredell,STEM,16
27488,2022,490362,Iredell,TRAN,3
27489,2022,490380,Iredell,AGNR,29
27490,2022,490380,Iredell,ARCH,3
27491,2022,490380,Iredell,HLTH,25
27492,2022,490380,Iredell,HUMA,21
27493,2022,490380,Iredell,INFO,9
27494,2022,490380,Iredell,MANU,6
27495,2022,490380,Iredell,STEM,7
27496,2022,490380,Iredell,TRAN,10
27497,2022,490LEA,,AAVC,68
27498,2022,490LEA,,AGNR,255
27499,2022,490LEA,,ARCH,72
27500,2022,490LEA,,BMA,70
27501,2022,490LEA,,EDUC,1
27502,2022,490LEA,,FINA,18
27503,2022,490LEA,,HLTH,118
27504,2022,490LEA,,HOSP,138
27505,2022,490LEA,,HUMA,187
27506,2022,490LEA,,INFO,29
27507,2022,490LEA,,LAW,18
27508,2022,490LEA,,MANU,49
27509,2022,490LEA,,STEM,50
27510,2022,490LEA,,TRAN,28
27511,2022,491312,Mooresville,AAVC,26
27512,2022,491312,Mooresville,ARCH,15
27513,2022,491312,Mooresville,BMA,17
27514,2022,491312,Mooresville,HLTH,21
27515,2022,491312,Mooresville,HOSP,21
27516,2022,491312,Mooresville,HUMA,55
27517,2022,491312,Mooresville,INFO,11
27518,2022,491312,Mooresville,STEM,35
27519,2022,491312,Mooresville,TRAN,25
27520,2022,491LEA,,AAVC,26
27521,2022,491LEA,,ARCH,15
27522,2022,491LEA,,BMA,17
27523,2022,491LEA,,HLTH,21
27524,2022,491LEA,,HOSP,21
27525,2022,491LEA,,HUMA,55
27526,2022,491LEA,,INFO,11
27527,2022,491LEA,,STEM,35
27528,2022,491LEA,,TRAN,25
27529,2022,4.90E+01,,INFO,17
27530,2022,4.90E+01,,LAW,1
27531,2022,4.90E+01,,STEM,62
27532,2022,500302,Jackson,AGNR,7
27533,2022,500302,Jackson,BMA,1
27534,2022,500323,Jackson,HOSP,1
27535,2022,500324,Jackson,AGNR,2
27536,2022,500324,Jackson,ARCH,5
27537,2022,500324,Jackson,HLTH,1
27538,2022,500324,Jackson,HUMA,2
27539,2022,500340,Jackson,AAVC,2
27540,2022,500340,Jackson,AGNR,24
27541,2022,500340,Jackson,ARCH,5
27542,2022,500340,Jackson,HLTH,34
27543,2022,500340,Jackson,HOSP,1
27544,2022,500340,Jackson,HUMA,8
27545,2022,500340,Jackson,MANU,19
27546,2022,500340,Jackson,TRAN,3
27547,2022,500LEA,,AAVC,2
27548,2022,500LEA,,AGNR,33
27549,2022,500LEA,,ARCH,10
27550,2022,500LEA,,BMA,1
27551,2022,500LEA,,HLTH,35
27552,2022,500LEA,,HOSP,2
27553,2022,500LEA,,HUMA,10
27554,2022,500LEA,,MANU,19
27555,2022,500LEA,,TRAN,3
27556,2022,50A000,Charter,HLTH,1
27557,2022,510324,Johnston,AAVC,19
27558,2022,510324,Johnston,AGNR,101
27559,2022,510324,Johnston,ARCH,25
27560,2022,510324,Johnston,BMA,19
27561,2022,510324,Johnston,FINA,1
27562,2022,510324,Johnston,HLTH,75
27563,2022,510324,Johnston,HUMA,56
27564,2022,510324,Johnston,INFO,1
27565,2022,510324,Johnston,LAW,16
27566,2022,510324,Johnston,MANU,1
27567,2022,510324,Johnston,MRKT,13
27568,2022,510324,Johnston,STEM,19
27569,2022,510325,Johnston,ARCH,11
27570,2022,510325,Johnston,EDUC,2
27571,2022,510325,Johnston,HLTH,13
27572,2022,510325,Johnston,HUMA,2
27573,2022,510325,Johnston,INFO,18
27574,2022,510325,Johnston,LAW,2
27575,2022,510327,Johnston,AAVC,12
27576,2022,510327,Johnston,AGNR,73
27577,2022,510327,Johnston,ARCH,19
27578,2022,510327,Johnston,BMA,28
27579,2022,510327,Johnston,HLTH,45
27580,2022,510327,Johnston,HOSP,16
27581,2022,510327,Johnston,HUMA,73
27582,2022,510327,Johnston,LAW,2
27583,2022,510327,Johnston,MANU,1
27584,2022,510327,Johnston,STEM,6
27585,2022,510333,Johnston,AAVC,11
27586,2022,510333,Johnston,AGNR,77
27587,2022,510333,Johnston,BMA,33
27588,2022,510333,Johnston,HLTH,62
27589,2022,510333,Johnston,HOSP,49
27590,2022,510333,Johnston,HUMA,65
27591,2022,510333,Johnston,INFO,3
27592,2022,510333,Johnston,LAW,4
27593,2022,510333,Johnston,MANU,1
27594,2022,510333,Johnston,MRKT,19
27595,2022,510333,Johnston,TRAN,9
27596,2022,510365,Johnston,HLTH,13
27597,2022,510365,Johnston,HUMA,2
27598,2022,510365,Johnston,INFO,1
27599,2022,510365,Johnston,MANU,1
27600,2022,510367,Johnston,BMA,3
27601,2022,510367,Johnston,HLTH,1
27602,2022,510367,Johnston,STEM,1
27603,2022,510368,Johnston,AGNR,67
27604,2022,510368,Johnston,ARCH,1
27605,2022,510368,Johnston,BMA,1
27606,2022,510368,Johnston,HLTH,20
27607,2022,510368,Johnston,HOSP,15
27608,2022,510368,Johnston,LAW,1
27609,2022,510368,Johnston,MANU,29
27610,2022,510376,Johnston,AGNR,77
27611,2022,510376,Johnston,BMA,1
27612,2022,510376,Johnston,HLTH,13
27613,2022,510376,Johnston,HUMA,42
27614,2022,510376,Johnston,TRAN,4
27615,2022,510399,Johnston,AGNR,14
27616,2022,510399,Johnston,ARCH,25
27617,2022,510399,Johnston,BMA,16
27618,2022,510399,Johnston,HLTH,9
27619,2022,510399,Johnston,HUMA,77
27620,2022,510399,Johnston,LAW,11
27621,2022,510399,Johnston,STEM,32
27622,2022,510399,Johnston,TRAN,5
27623,2022,510402,Johnston,AAVC,14
27624,2022,510402,Johnston,AGNR,126
27625,2022,510402,Johnston,ARCH,16
